cell_id,month,start_date,end_date,ndvi_mean,ndbi_mean,ndwi_mean,ndvi_std,ndbi_std,ndwi_std,valid_pixel_count,valid_pixel_fraction,viirs_avg_rad_mean,viirs_avg_rad_std,viirs_cf_cvg_mean,viirs_cf_cvg_min,viirs_cf_cvg_max,viirs_valid_pixel_count,viirs_valid_pixel_fraction,era5_temperature_mean,era5_temperature_min,era5_temperature_max,era5_precipitation_total,era5_wind_speed_mean,era5_wind_speed_max,era5_observation_count,era5_source_lat,era5_source_lon
cell_00_02,2026-03,2026-03-01,2026-04-01,0.7093729401962919,-0.14673565091222246,-0.6743510378929296,0.16246020781429707,0.13984056118708835,0.09595907718757866,632,1.0,27.129328222417126,5.140174530940277,6.667910447761195,6,7,4,1.0,23.505136169925972,12.473123168945335,35.17823181152346,27.40101860958788,2.4574906133641155,5.917523442446066,744,28.550130595746854,77.250353363273
cell_00_02,2026-04,2026-04-01,2026-05-01,0.5823414902929844,-0.05399762208564673,-0.5940554577824227,0.14974805636592303,0.10780112767917592,0.10065690334670921,632,1.0,22.936305779129714,3.8140826531002605,13.0,13,13,4,1.0,28.169695260789613,14.58069763183596,41.803262329101585,30.35884013894119,2.616209810413786,6.660434398336907,720,28.550130595746854,77.250353363273
cell_00_02,2026-05,2026-05-01,2026-06-01,0.5247135849795377,-0.04472680393360843,-0.5179203489024552,0.13597555219993676,0.09687297632438886,0.08493776498378323,632,1.0,24.895485472323298,3.683822830303545,13.0,13,13,4,1.0,31.685339330857538,20.063653564453148,43.88869628906252,34.52493538703294,3.087614318591383,8.595696776622196,744,28.550130595746854,77.250353363273
cell_00_02,2026-06,2026-06-01,2026-07-01,0.4636041122552297,-0.009399501214339653,-0.4718495895125327,0.12848449871650533,0.08335703662298502,0.07269351592212,632,1.0,23.13429026817208,5.210731808506986,11.0,11,11,4,1.0,32.529843478732396,22.87781677246096,42.731484985351585,32.562900674069084,2.3151181472498106,7.907232345745836,720,28.550130595746854,77.250353363273
cell_00_03,2026-01,2026-01-01,2026-02-01,0.40049469121899145,-0.028720259945093106,-0.3725003726246011,0.07879915513461323,0.08631745270281314,0.0467178332705302,640,1.0,25.051572413926714,3.7194918996280006,12.0,12,12,4,1.0,12.771522776285966,3.8849884033203352,23.59253845214846,70.86126775364576,2.1409653726070625,4.623968548660424,744,28.550130595746854,77.250353363273
cell_00_03,2026-02,2026-02-01,2026-03-01,0.5663361626245879,-0.03343260145384672,-0.5343823797812604,0.13412979452572057,0.0990045706037703,0.08040760797766443,640,1.0,26.763145789671483,2.8036810647668307,13.0,13,13,4,1.0,17.505782154628406,8.961755371093773,30.038125610351585,12.192050537727539,2.0908996788301795,5.012603680276163,672,28.550130595746854,77.250353363273
cell_00_03,2026-03,2026-03-01,2026-04-01,0.6834986957209318,-0.14367180526661738,-0.6373070791744099,0.18198952132787857,0.15502474173977704,0.12296425157395695,640,1.0,31.069550889261652,3.0638733200972084,6.977528089887641,6,7,4,1.0,23.505136169925972,12.473123168945335,35.17823181152346,27.40101860958788,2.4574906133641155,5.917523442446066,744,28.550130595746854,77.250353363273
cell_00_03,2026-04,2026-04-01,2026-05-01,0.5682805170814241,-0.0601755982623824,-0.5489584310268787,0.1584450781575967,0.10982628166179505,0.112604931336328,640,1.0,24.198539591014157,2.4091389511592256,12.647940074906368,12,13,4,1.0,28.169695260789613,14.58069763183596,41.803262329101585,30.35884013894119,2.616209810413786,6.660434398336907,720,28.550130595746854,77.250353363273
cell_00_03,2026-05,2026-05-01,2026-06-01,0.5019471909944444,-0.043812962299832545,-0.484614105275411,0.1416383710421171,0.0951892839674464,0.09362545400477258,640,1.0,26.747228486707595,1.753260771908351,13.0,13,13,4,1.0,31.685339330857538,20.063653564453148,43.88869628906252,34.52493538703294,3.087614318591383,8.595696776622196,744,28.550130595746854,77.250353363273
cell_00_03,2026-06,2026-06-01,2026-07-01,0.4272217873767693,-0.0054553126521193155,-0.42211488790229923,0.12677170472096463,0.07659715004531695,0.07959880971482605,640,1.0,25.530523778793963,3.7224656209901763,10.0561797752809,10,11,4,1.0,32.529843478732396,22.87781677246096,42.731484985351585,32.562900674069084,2.3151181472498106,7.907232345745836,720,28.550130595746854,77.250353363273
