cell_id,calendar_month,feature,n_observations,mean,median,std,mad,q1,q3,iqr,min,max,zero_mad_flag
cell_20_03,8,era5_temperature_mean,3,28.8688,28.7394,0.732,0.5292,28.4748,29.1982,0.7234,28.2102,29.6569,False
cell_20_03,8,era5_precipitation_total,3,138.8093,92.3013,109.0241,31.5494,76.5266,177.838,101.3114,60.7519,263.3747,False
cell_20_03,8,era5_wind_speed_mean,3,2.5047,2.5242,0.183,0.153,2.4185,2.6007,0.1822,2.3128,2.6772,False
cell_20_03,9,ndvi_mean,3,0.4632,0.4489,0.0882,0.0659,0.416,0.5033,0.0873,0.383,0.5577,False
cell_20_03,9,ndbi_mean,3,-0.1274,-0.1193,0.0276,0.0145,-0.1387,-0.112,0.0267,-0.1582,-0.1047,False
cell_20_03,9,ndwi_mean,3,-0.4308,-0.4384,0.0666,0.055,-0.4659,-0.3996,0.0663,-0.4934,-0.3608,False
cell_20_03,9,viirs_avg_rad_mean,3,25.2029,22.9582,4.9715,1.2088,22.3538,26.9296,4.5757,21.7494,30.9009,False
cell_20_03,9,era5_temperature_mean,3,28.0842,28.225,0.6164,0.3929,27.8173,28.4215,0.6042,27.4096,28.6179,False
cell_20_03,9,era5_precipitation_total,3,188.5029,162.0894,109.208,67.1652,128.5068,235.2922,106.7854,94.9242,308.4951,False
cell_20_03,9,era5_wind_speed_mean,3,2.1334,2.0832,0.1532,0.0717,2.0474,2.1943,0.1469,2.0116,2.3053,False
cell_20_03,10,ndvi_mean,3,0.392,0.4033,0.0605,0.0427,0.365,0.4247,0.0597,0.3267,0.446,False
cell_20_03,10,ndbi_mean,3,-0.0807,-0.0822,0.0167,0.0144,-0.0894,-0.0727,0.0166,-0.0966,-0.0633,False
cell_20_03,10,ndwi_mean,3,-0.3949,-0.4002,0.064,0.0559,-0.4281,-0.3643,0.0638,-0.4561,-0.3285,False
cell_20_03,10,viirs_avg_rad_mean,3,31.1952,31.0544,4.7033,4.4905,28.8091,33.5108,4.7017,26.5639,35.9673,False
cell_20_03,10,era5_temperature_mean,3,25.0895,25.396,1.2732,0.7854,24.5435,25.7888,1.2453,23.691,26.1815,False
cell_20_03,10,era5_precipitation_total,3,64.4856,7.8991,104.7816,7.7359,4.0312,96.6468,92.6156,0.1632,185.3945,False
cell_20_03,10,era5_wind_speed_mean,3,1.9958,1.9714,0.0515,0.0104,1.9662,2.0132,0.047,1.961,2.055,False
cell_20_03,11,ndvi_mean,3,0.2903,0.2708,0.0473,0.0149,0.2633,0.3075,0.0442,0.2558,0.3442,False
cell_20_03,11,ndbi_mean,3,-0.0538,-0.0495,0.0111,0.004,-0.058,-0.0475,0.0104,-0.0664,-0.0455,False
cell_20_03,11,ndwi_mean,3,-0.3113,-0.2977,0.0586,0.0369,-0.3366,-0.2792,0.0574,-0.3755,-0.2607,False
cell_20_03,11,viirs_avg_rad_mean,3,30.2743,30.5005,2.4139,2.0666,29.1279,31.5338,2.4059,27.7552,32.5671,False
cell_20_03,11,era5_temperature_mean,3,20.7615,20.9045,0.7336,0.5086,20.4357,21.1588,0.7231,19.9669,21.4131,False
cell_20_03,11,era5_precipitation_total,3,3.4038,3.1001,3.4724,3.0068,1.5967,5.059,3.4624,0.0933,7.018,False
cell_20_03,11,era5_wind_speed_mean,3,1.8766,1.7913,0.2087,0.0672,1.7577,1.9529,0.1952,1.7241,2.1145,False
cell_20_03,12,ndvi_mean,3,0.3277,0.3332,0.0096,0.0001,0.3249,0.3333,0.0084,0.3166,0.3333,False
cell_20_03,12,ndbi_mean,3,-0.0389,-0.0399,0.0134,0.0119,-0.0458,-0.0324,0.0134,-0.0518,-0.025,False
cell_20_03,12,ndwi_mean,3,-0.3642,-0.3677,0.0118,0.006,-0.3708,-0.3594,0.0114,-0.3738,-0.351,False
cell_20_03,12,viirs_avg_rad_mean,3,30.6396,31.959,5.8541,3.7624,28.0987,33.8402,5.7415,24.2384,35.7214,False
cell_20_03,12,era5_temperature_mean,3,15.1767,15.06,0.515,0.3299,14.895,15.4,0.505,14.7301,15.7401,False
cell_20_03,12,era5_precipitation_total,3,13.5164,1.6184,21.9398,1.5225,0.8571,20.2267,19.3696,0.0958,38.8351,False
cell_20_03,12,era5_wind_speed_mean,3,2.2587,2.3227,0.2933,0.192,2.1307,2.4187,0.288,1.9387,2.5147,False
cell_20_04,1,ndvi_mean,3,0.2632,0.2745,0.0935,0.0759,0.2195,0.3125,0.0929,0.1646,0.3504,False
cell_20_04,1,ndbi_mean,3,-0.0336,-0.0416,0.0228,0.0097,-0.0464,-0.0248,0.0217,-0.0513,-0.0079,False
cell_20_04,1,ndwi_mean,3,-0.2844,-0.2824,0.0949,0.0917,-0.3313,-0.2365,0.0949,-0.3803,-0.1906,False
cell_20_04,1,viirs_avg_rad_mean,3,16.2775,16.1734,0.8325,0.6715,15.8377,16.6653,0.8276,15.502,17.1572,False
cell_20_04,1,era5_temperature_mean,3,12.7796,12.6738,0.8304,0.6667,12.3405,13.1658,0.8253,12.0071,13.6578,False
cell_20_04,1,era5_precipitation_total,3,16.8589,12.9574,7.5697,0.9214,12.4967,19.2704,6.7737,12.0359,25.5834,False
cell_20_04,1,era5_wind_speed_mean,3,2.0941,2.2186,0.3147,0.1089,1.9774,2.2731,0.2957,1.7362,2.3275,False
cell_20_04,2,ndvi_mean,3,0.3256,0.3036,0.06,0.0239,0.2917,0.3486,0.0569,0.2797,0.3936,False
cell_20_04,2,ndbi_mean,3,-0.0965,-0.0913,0.0727,0.0648,-0.1315,-0.0589,0.0726,-0.1716,-0.0264,False
cell_20_04,2,ndwi_mean,3,-0.3166,-0.2934,0.0456,0.0063,-0.3312,-0.2903,0.0409,-0.3691,-0.2872,False
cell_20_04,2,viirs_avg_rad_mean,3,18.6931,19.3838,2.195,1.0757,17.8098,19.9217,2.1119,16.2358,20.4595,False
cell_20_04,2,era5_temperature_mean,3,17.6183,17.8962,1.3169,0.8779,17.0404,18.3351,1.2947,16.1846,18.7741,False
cell_20_04,2,era5_precipitation_total,3,13.6288,15.2474,11.6497,9.1371,8.2509,19.8159,11.565,1.2545,24.3845,False
cell_20_04,2,era5_wind_speed_mean,3,2.5688,2.6264,0.1164,0.0188,2.5306,2.6358,0.1052,2.4349,2.6452,False
cell_20_04,3,ndvi_mean,3,0.3225,0.3355,0.0325,0.011,0.3105,0.341,0.0305,0.2855,0.3465,False
cell_20_04,3,ndbi_mean,3,-0.0465,-0.0706,0.0475,0.0065,-0.0739,-0.0312,0.0427,-0.0771,0.0083,False
cell_20_04,3,ndwi_mean,3,-0.3242,-0.3291,0.0384,0.0307,-0.3445,-0.3063,0.0381,-0.3598,-0.2835,False
cell_20_04,3,viirs_avg_rad_mean,3,18.17,16.6229,4.2221,1.6832,15.7813,19.7852,4.0038,14.9397,22.9474,False
cell_20_04,3,era5_temperature_mean,3,22.1621,22.2202,0.5605,0.4712,21.8975,22.4558,0.5583,21.5749,22.6914,False
cell_20_04,3,era5_precipitation_total,3,40.5749,39.4606,28.2214,26.5335,26.1939,54.3988,28.2049,12.9272,69.337,False
cell_20_04,3,era5_wind_speed_mean,3,2.4643,2.5074,0.3964,0.3299,2.2777,2.6724,0.3946,2.0481,2.8373,False
cell_20_04,4,ndvi_mean,3,0.3924,0.4128,0.0489,0.0151,0.3747,0.4203,0.0456,0.3366,0.4279,False
cell_20_04,4,ndbi_mean,3,-0.1115,-0.1086,0.04,0.0355,-0.1308,-0.0908,0.0399,-0.1529,-0.0731,False
cell_20_04,4,ndwi_mean,3,-0.3825,-0.3984,0.0491,0.0233,-0.41,-0.3629,0.0471,-0.4217,-0.3274,False
cell_20_04,4,viirs_avg_rad_mean,3,24.7854,23.8862,5.2998,3.8935,21.9394,27.1817,5.2423,19.9927,30.4773,False
cell_20_04,4,era5_temperature_mean,3,28.7798,28.747,2.0298,1.9803,27.7568,29.7864,2.0296,26.7666,30.8258,False
cell_20_04,4,era5_precipitation_total,3,8.1421,2.4749,10.7878,1.1059,1.922,11.5287,9.6067,1.369,20.5825,False
cell_20_04,4,era5_wind_speed_mean,3,2.5436,2.476,0.232,0.123,2.4145,2.6389,0.2245,2.3529,2.8019,False
cell_20_04,5,ndvi_mean,3,0.3645,0.3376,0.061,0.016,0.3296,0.386,0.0564,0.3216,0.4343,False
cell_20_04,5,ndbi_mean,3,-0.0902,-0.0628,0.0523,0.0054,-0.1066,-0.06,0.0466,-0.1505,-0.0573,False
cell_20_04,5,ndwi_mean,3,-0.3738,-0.385,0.0371,0.019,-0.3945,-0.3587,0.0358,-0.404,-0.3324,False
cell_20_04,5,viirs_avg_rad_mean,3,21.2036,21.4705,2.017,1.6034,20.2685,22.2722,2.0037,19.0665,23.0739,False
cell_20_04,5,era5_temperature_mean,3,31.8202,32.3862,2.2892,1.3871,30.8436,33.0797,2.2361,29.3011,33.7733,False
cell_20_04,5,era5_precipitation_total,3,34.7703,29.1701,36.8139,28.0927,15.1237,51.6168,36.4931,1.0774,74.0635,False
cell_20_04,5,era5_wind_speed_mean,3,2.5911,2.5082,0.2132,0.0763,2.47,2.6708,0.2008,2.4318,2.8334,False
cell_20_04,6,ndvi_mean,3,0.3618,0.3921,0.0791,0.0291,0.332,0.4067,0.0746,0.272,0.4212,False
cell_20_04,6,ndbi_mean,3,-0.1073,-0.1229,0.067,0.0422,-0.144,-0.0783,0.0656,-0.1651,-0.0338,False
cell_20_04,6,ndwi_mean,3,-0.351,-0.355,0.0493,0.0433,-0.3766,-0.3274,0.0492,-0.3983,-0.2998,False
cell_20_04,6,viirs_avg_rad_mean,3,22.4225,22.5482,1.2502,1.0568,21.8312,23.0766,1.2454,21.1141,23.605,False
cell_20_04,6,era5_temperature_mean,3,33.1523,33.5193,1.6498,1.0684,32.4346,34.0535,1.6189,31.3499,34.5877,False
cell_20_04,6,era5_precipitation_total,3,82.5711,80.725,11.2067,8.3229,76.5635,87.6556,11.0921,72.4021,94.5862,False
cell_20_04,6,era5_wind_speed_mean,3,2.8166,2.9013,0.3079,0.1719,2.6883,2.9873,0.299,2.4753,3.0733,False
cell_20_04,7,ndvi_mean,2,0.4171,0.4171,0.0859,0.0607,0.3867,0.4474,0.0607,0.3563,0.4778,False
cell_20_04,7,ndbi_mean,2,-0.208,-0.208,0.0164,0.0116,-0.2138,-0.2023,0.0116,-0.2196,-0.1965,False
cell_20_04,7,ndwi_mean,2,-0.3397,-0.3397,0.0869,0.0615,-0.3704,-0.3089,0.0615,-0.4011,-0.2782,False
cell_20_04,7,viirs_avg_rad_mean,3,17.3633,17.0883,0.784,0.3344,16.9211,17.6681,0.747,16.7539,18.2478,False
cell_20_04,7,era5_temperature_mean,3,29.542,29.5003,0.5611,0.4975,29.2516,29.8115,0.56,29.0029,30.1228,False
cell_20_04,7,era5_precipitation_total,3,213.3438,194.4656,62.4238,31.9276,178.5018,238.7467,60.2449,162.5381,283.0278,False
cell_20_04,7,era5_wind_speed_mean,3,2.1385,2.1766,0.2204,0.1607,2.0391,2.257,0.2179,1.9016,2.3373,False
cell_20_04,8,ndvi_mean,3,0.2864,0.2841,0.1145,0.111,0.2286,0.3431,0.1144,0.1731,0.402,False
cell_20_04,8,ndbi_mean,3,-0.1857,-0.1304,0.1133,0.0198,-0.2232,-0.1205,0.1027,-0.316,-0.1106,False
cell_20_04,8,ndwi_mean,3,-0.266,-0.2501,0.0761,0.0511,-0.2994,-0.2246,0.0749,-0.3487,-0.199,False
cell_20_04,8,viirs_avg_rad_mean,3,18.2814,16.8108,7.1862,4.8666,14.3775,21.4499,7.0724,11.9442,26.089,False
cell_20_04,8,era5_temperature_mean,3,28.8688,28.7394,0.732,0.5292,28.4748,29.1982,0.7234,28.2102,29.6569,False
cell_20_04,8,era5_precipitation_total,3,138.8093,92.3013,109.0241,31.5494,76.5266,177.838,101.3114,60.7519,263.3747,False
cell_20_04,8,era5_wind_speed_mean,3,2.5047,2.5242,0.183,0.153,2.4185,2.6007,0.1822,2.3128,2.6772,False
cell_20_04,9,ndvi_mean,3,0.021,0.3382,0.5503,0.0012,-0.1381,0.3388,0.4769,-0.6144,0.3394,False
cell_20_04,9,ndbi_mean,3,0.1088,-0.1376,0.4966,0.0788,-0.177,0.2714,0.4484,-0.2164,0.6805,False
cell_20_04,9,ndwi_mean,3,0.0069,-0.2683,0.5156,0.0443,-0.2905,0.1667,0.4572,-0.3127,0.6017,False
cell_20_04,9,viirs_avg_rad_mean,3,16.9793,15.5545,3.1172,0.7255,15.1918,18.0544,2.8626,14.829,20.5543,False
cell_20_04,9,era5_temperature_mean,3,28.0842,28.225,0.6164,0.3929,27.8173,28.4215,0.6042,27.4096,28.6179,False
cell_20_04,9,era5_precipitation_total,3,188.5029,162.0894,109.208,67.1652,128.5068,235.2922,106.7854,94.9242,308.4951,False
cell_20_04,9,era5_wind_speed_mean,3,2.1334,2.0832,0.1532,0.0717,2.0474,2.1943,0.1469,2.0116,2.3053,False
cell_20_04,10,ndvi_mean,3,0.2859,0.2819,0.0123,0.0058,0.279,0.2908,0.0118,0.2761,0.2997,False
cell_20_04,10,ndbi_mean,3,-0.0644,-0.0593,0.0513,0.0434,-0.0887,-0.0376,0.0511,-0.1181,-0.0159,False
cell_20_04,10,ndwi_mean,3,-0.2762,-0.2697,0.0169,0.0061,-0.2825,-0.2666,0.0159,-0.2954,-0.2635,False
cell_20_04,10,viirs_avg_rad_mean,3,20.5177,20.7799,2.1979,1.7928,19.4902,21.6763,2.1861,18.2004,22.5727,False
cell_20_04,10,era5_temperature_mean,3,25.0895,25.396,1.2732,0.7854,24.5435,25.7888,1.2453,23.691,26.1815,False
cell_20_04,10,era5_precipitation_total,3,64.4856,7.8991,104.7816,7.7359,4.0312,96.6468,92.6156,0.1632,185.3945,False
cell_20_04,10,era5_wind_speed_mean,3,1.9958,1.9714,0.0515,0.0104,1.9662,2.0132,0.047,1.961,2.055,False
cell_20_04,11,ndvi_mean,3,0.1927,0.191,0.0236,0.021,0.1805,0.204,0.0235,0.17,0.217,False
cell_20_04,11,ndbi_mean,3,-0.0814,-0.0806,0.0341,0.0329,-0.0983,-0.0642,0.0341,-0.1159,-0.0477,False
cell_20_04,11,ndwi_mean,3,-0.201,-0.2059,0.0356,0.0278,-0.2199,-0.1846,0.0353,-0.2338,-0.1632,False
cell_20_04,11,viirs_avg_rad_mean,3,20.1807,20.1788,0.6325,0.6297,19.864,20.4965,0.6325,19.5492,20.8142,False
cell_20_04,11,era5_temperature_mean,3,20.7615,20.9045,0.7336,0.5086,20.4357,21.1588,0.7231,19.9669,21.4131,False
cell_20_04,11,era5_precipitation_total,3,3.4038,3.1001,3.4724,3.0068,1.5967,5.059,3.4624,0.0933,7.018,False
cell_20_04,11,era5_wind_speed_mean,3,1.8766,1.7913,0.2087,0.0672,1.7577,1.9529,0.1952,1.7241,2.1145,False
cell_20_04,12,ndvi_mean,3,0.2393,0.2537,0.0625,0.0396,0.2123,0.2735,0.0612,0.1709,0.2933,False
cell_20_04,12,ndbi_mean,3,-0.0737,-0.0693,0.0322,0.0252,-0.0886,-0.0567,0.0319,-0.1079,-0.044,False
cell_20_04,12,ndwi_mean,3,-0.2477,-0.2712,0.0614,0.0225,-0.2825,-0.2246,0.0579,-0.2938,-0.178,False
cell_20_04,12,viirs_avg_rad_mean,3,19.7968,21.4599,3.3983,0.5832,18.6736,21.7515,3.0779,15.8873,22.0431,False
cell_20_04,12,era5_temperature_mean,3,15.1767,15.06,0.515,0.3299,14.895,15.4,0.505,14.7301,15.7401,False
cell_20_04,12,era5_precipitation_total,3,13.5164,1.6184,21.9398,1.5225,0.8571,20.2267,19.3696,0.0958,38.8351,False
cell_20_04,12,era5_wind_speed_mean,3,2.2587,2.3227,0.2933,0.192,2.1307,2.4187,0.288,1.9387,2.5147,False
cell_20_05,1,ndvi_mean,3,-0.2058,-0.0973,0.2077,0.0224,-0.2713,-0.0861,0.1852,-0.4452,-0.0749,False
cell_20_05,1,ndbi_mean,3,0.1874,-0.0384,0.4029,0.0137,-0.0452,0.3071,0.3522,-0.052,0.6525,False
cell_20_05,1,ndwi_mean,3,0.1323,0.1031,0.0668,0.018,0.0941,0.156,0.0618,0.0851,0.2088,False
cell_20_05,1,viirs_avg_rad_mean,3,11.4204,10.6534,1.544,0.2432,10.5318,11.9256,1.3938,10.4102,13.1977,False
cell_20_05,1,era5_temperature_mean,3,12.7796,12.6738,0.8304,0.6667,12.3405,13.1658,0.8253,12.0071,13.6578,False
cell_20_05,1,era5_precipitation_total,3,16.8589,12.9574,7.5697,0.9214,12.4967,19.2704,6.7737,12.0359,25.5834,False
cell_20_05,1,era5_wind_speed_mean,3,2.0941,2.2186,0.3147,0.1089,1.9774,2.2731,0.2957,1.7362,2.3275,False
cell_20_05,2,ndvi_mean,3,0.0858,0.1002,0.0473,0.0241,0.0666,0.1122,0.0456,0.0331,0.1243,False
cell_20_05,2,ndbi_mean,3,-0.1747,-0.1756,0.0547,0.0534,-0.2023,-0.1476,0.0547,-0.229,-0.1196,False
cell_20_05,2,ndwi_mean,3,-0.0377,-0.0585,0.0502,0.0156,-0.0663,-0.0195,0.0468,-0.0741,0.0195,False
cell_20_05,2,viirs_avg_rad_mean,3,12.6325,12.4336,0.7985,0.4812,12.193,12.9726,0.7797,11.9523,13.5117,False
cell_20_05,2,era5_temperature_mean,3,17.6183,17.8962,1.3169,0.8779,17.0404,18.3351,1.2947,16.1846,18.7741,False
cell_20_05,2,era5_precipitation_total,3,13.6288,15.2474,11.6497,9.1371,8.2509,19.8159,11.565,1.2545,24.3845,False
cell_20_05,2,era5_wind_speed_mean,3,2.5688,2.6264,0.1164,0.0188,2.5306,2.6358,0.1052,2.4349,2.6452,False
cell_20_05,3,ndvi_mean,3,0.0033,0.0094,0.0777,0.0684,-0.034,0.0436,0.0775,-0.0773,0.0778,False
cell_20_05,3,ndbi_mean,3,0.0283,0.0118,0.084,0.058,-0.0172,0.0655,0.0828,-0.0462,0.1193,False
cell_20_05,3,ndwi_mean,3,-0.0018,0.0139,0.1046,0.0802,-0.0498,0.054,0.1037,-0.1134,0.0941,False
cell_20_05,3,viirs_avg_rad_mean,3,12.5129,12.0395,2.8235,2.0835,10.9977,13.7913,2.7936,9.956,15.5432,False
cell_20_05,3,era5_temperature_mean,3,22.1621,22.2202,0.5605,0.4712,21.8975,22.4558,0.5583,21.5749,22.6914,False
cell_20_05,3,era5_precipitation_total,3,40.5749,39.4606,28.2214,26.5335,26.1939,54.3988,28.2049,12.9272,69.337,False
cell_20_05,3,era5_wind_speed_mean,3,2.4643,2.5074,0.3964,0.3299,2.2777,2.6724,0.3946,2.0481,2.8373,False
cell_20_05,4,ndvi_mean,3,0.1579,0.1646,0.046,0.0355,0.1368,0.1824,0.0456,0.109,0.2002,False
cell_20_05,4,ndbi_mean,3,-0.0287,-0.0068,0.0466,0.0097,-0.0445,-0.002,0.0426,-0.0822,0.0029,False
cell_20_05,4,ndwi_mean,3,-0.1526,-0.1309,0.0916,0.0571,-0.192,-0.1023,0.0897,-0.2531,-0.0737,False
cell_20_05,4,viirs_avg_rad_mean,3,16.8933,17.0235,0.6533,0.4482,16.6041,17.2476,0.6435,16.1848,17.4717,False
cell_20_05,4,era5_temperature_mean,3,28.7798,28.747,2.0298,1.9803,27.7568,29.7864,2.0296,26.7666,30.8258,False
cell_20_05,4,era5_precipitation_total,3,8.1421,2.4749,10.7878,1.1059,1.922,11.5287,9.6067,1.369,20.5825,False
cell_20_05,4,era5_wind_speed_mean,3,2.5436,2.476,0.232,0.123,2.4145,2.6389,0.2245,2.3529,2.8019,False
cell_20_05,5,ndvi_mean,3,0.1291,0.1514,0.0437,0.0058,0.1151,0.1543,0.0392,0.0787,0.1572,False
cell_20_05,5,ndbi_mean,3,-0.0024,0.0103,0.0354,0.0146,-0.0161,0.0176,0.0336,-0.0424,0.0248,False
cell_20_05,5,ndwi_mean,3,-0.1236,-0.1089,0.0674,0.044,-0.153,-0.0869,0.0662,-0.1972,-0.0648,False
cell_20_05,5,viirs_avg_rad_mean,3,16.4783,16.2794,1.1499,0.8385,15.8601,16.997,1.1369,15.4408,17.7146,False
cell_20_05,5,era5_temperature_mean,3,31.8202,32.3862,2.2892,1.3871,30.8436,33.0797,2.2361,29.3011,33.7733,False
cell_20_05,5,era5_precipitation_total,3,34.7703,29.1701,36.8139,28.0927,15.1237,51.6168,36.4931,1.0774,74.0635,False
cell_20_05,5,era5_wind_speed_mean,3,2.5911,2.5082,0.2132,0.0763,2.47,2.6708,0.2008,2.4318,2.8334,False
cell_20_05,6,ndvi_mean,3,0.0677,0.007,0.1169,0.0133,0.0004,0.1048,0.1044,-0.0063,0.2025,False
cell_20_05,6,ndbi_mean,3,0.0272,0.0579,0.0778,0.0271,-0.0017,0.0714,0.0731,-0.0612,0.085,False
cell_20_05,6,ndwi_mean,3,-0.0637,-0.0301,0.1182,0.0642,-0.1126,0.0019,0.1145,-0.195,0.034,False
cell_20_05,6,viirs_avg_rad_mean,3,17.6677,18.2498,1.0862,0.0889,17.3321,18.2943,0.9621,16.4145,18.3387,False
cell_20_05,6,era5_temperature_mean,3,33.1523,33.5193,1.6498,1.0684,32.4346,34.0535,1.6189,31.3499,34.5877,False
cell_20_05,6,era5_precipitation_total,3,82.5711,80.725,11.2067,8.3229,76.5635,87.6556,11.0921,72.4021,94.5862,False
cell_20_05,6,era5_wind_speed_mean,3,2.8166,2.9013,0.3079,0.1719,2.6883,2.9873,0.299,2.4753,3.0733,False
cell_20_05,7,ndvi_mean,2,0.1785,0.1785,0.0577,0.0408,0.1581,0.1989,0.0408,0.1377,0.2193,False
cell_20_05,7,ndbi_mean,2,-0.312,-0.312,0.0882,0.0623,-0.3432,-0.2808,0.0623,-0.3743,-0.2497,False
cell_20_05,7,ndwi_mean,2,-0.0899,-0.0899,0.037,0.0262,-0.103,-0.0768,0.0262,-0.1161,-0.0638,False
cell_20_05,7,viirs_avg_rad_mean,3,13.5949,14.3176,1.5728,0.3588,13.0541,14.497,1.4429,11.7906,14.6764,False
cell_20_05,7,era5_temperature_mean,3,29.542,29.5003,0.5611,0.4975,29.2516,29.8115,0.56,29.0029,30.1228,False
cell_20_05,7,era5_precipitation_total,3,213.3438,194.4656,62.4238,31.9276,178.5018,238.7467,60.2449,162.5381,283.0278,False
cell_20_05,7,era5_wind_speed_mean,3,2.1385,2.1766,0.2204,0.1607,2.0391,2.257,0.2179,1.9016,2.3373,False
cell_20_05,8,ndvi_mean,3,-0.0084,0.0047,0.0486,0.0276,-0.0287,0.0185,0.0472,-0.0622,0.0323,False
cell_20_05,8,ndbi_mean,3,-0.3686,-0.3184,0.1675,0.0864,-0.4369,-0.2752,0.1618,-0.5555,-0.2319,False
cell_20_05,8,ndwi_mean,3,-0.021,-0.0062,0.0289,0.0035,-0.0302,-0.0044,0.0258,-0.0543,-0.0026,False
cell_20_05,8,viirs_avg_rad_mean,3,14.3562,12.4038,6.3489,3.1911,10.8083,16.9279,6.1196,9.2128,21.4521,False
cell_20_05,8,era5_temperature_mean,3,28.8688,28.7394,0.732,0.5292,28.4748,29.1982,0.7234,28.2102,29.6569,False
cell_20_05,8,era5_precipitation_total,3,138.8093,92.3013,109.0241,31.5494,76.5266,177.838,101.3114,60.7519,263.3747,False
cell_20_05,8,era5_wind_speed_mean,3,2.5047,2.5242,0.183,0.153,2.4185,2.6007,0.1822,2.3128,2.6772,False
cell_20_05,9,ndvi_mean,3,-0.3671,-0.0691,0.5329,0.0194,-0.5257,-0.0595,0.4663,-0.9823,-0.0498,False
cell_20_05,9,ndbi_mean,3,0.1136,-0.1243,0.7849,0.4004,-0.3245,0.4328,0.7573,-0.5247,0.9899,False
cell_20_05,9,ndwi_mean,3,0.3968,0.1603,0.5041,0.1058,0.1074,0.5679,0.4606,0.0545,0.9756,False
cell_20_05,9,viirs_avg_rad_mean,3,11.8983,11.3421,2.0942,1.2037,10.7402,12.7783,2.038,10.1384,14.2144,False
cell_20_05,9,era5_temperature_mean,3,28.0842,28.225,0.6164,0.3929,27.8173,28.4215,0.6042,27.4096,28.6179,False
cell_20_05,9,era5_precipitation_total,3,188.5029,162.0894,109.208,67.1652,128.5068,235.2922,106.7854,94.9242,308.4951,False
cell_20_05,9,era5_wind_speed_mean,3,2.1334,2.0832,0.1532,0.0717,2.0474,2.1943,0.1469,2.0116,2.3053,False
cell_20_05,10,ndvi_mean,3,-0.0184,-0.0351,0.0581,0.0313,-0.0507,0.0056,0.0563,-0.0663,0.0463,False
cell_20_05,10,ndbi_mean,3,-0.0795,-0.0394,0.2219,0.1591,-0.179,0.0401,0.2191,-0.3186,0.1197,False
cell_20_05,10,ndwi_mean,3,0.0323,0.04,0.0471,0.035,0.0109,0.0575,0.0466,-0.0183,0.075,False
cell_20_05,10,viirs_avg_rad_mean,3,14.5019,14.4161,0.9659,0.8343,13.9989,14.962,0.963,13.5818,15.5079,False
cell_20_05,10,era5_temperature_mean,3,25.0895,25.396,1.2732,0.7854,24.5435,25.7888,1.2453,23.691,26.1815,False
cell_20_05,10,era5_precipitation_total,3,64.4856,7.8991,104.7816,7.7359,4.0312,96.6468,92.6156,0.1632,185.3945,False
cell_20_05,10,era5_wind_speed_mean,3,1.9958,1.9714,0.0515,0.0104,1.9662,2.0132,0.047,1.961,2.055,False
cell_20_05,11,ndvi_mean,3,-0.0716,-0.0517,0.0424,0.0089,-0.086,-0.0473,0.0387,-0.1203,-0.0428,False
cell_20_05,11,ndbi_mean,3,-0.203,-0.2136,0.0742,0.0578,-0.2425,-0.1688,0.0737,-0.2714,-0.124,False
cell_20_05,11,ndwi_mean,3,0.0904,0.0848,0.0356,0.0269,0.0713,0.1066,0.0353,0.0579,0.1284,False
cell_20_05,11,viirs_avg_rad_mean,3,13.8607,13.9687,1.4192,1.2543,13.1796,14.5958,1.4162,12.3906,15.2229,False
cell_20_05,11,era5_temperature_mean,3,20.7615,20.9045,0.7336,0.5086,20.4357,21.1588,0.7231,19.9669,21.4131,False
cell_20_05,11,era5_precipitation_total,3,3.4038,3.1001,3.4724,3.0068,1.5967,5.059,3.4624,0.0933,7.018,False
cell_20_05,11,era5_wind_speed_mean,3,1.8766,1.7913,0.2087,0.0672,1.7577,1.9529,0.1952,1.7241,2.1145,False
cell_20_05,12,ndvi_mean,3,-0.1511,-0.127,0.1381,0.1004,-0.2134,-0.0768,0.1366,-0.2997,-0.0266,False
cell_20_05,12,ndbi_mean,3,-0.0571,-0.0943,0.0943,0.0328,-0.1107,-0.0221,0.0887,-0.1272,0.0502,False
cell_20_05,12,ndwi_mean,3,0.1552,0.1246,0.1272,0.0784,0.0853,0.2097,0.1244,0.0461,0.2949,False
cell_20_05,12,viirs_avg_rad_mean,3,12.8345,13.0254,1.6795,1.385,12.0466,13.7179,1.6713,11.0677,14.4104,False
cell_20_05,12,era5_temperature_mean,3,15.1767,15.06,0.515,0.3299,14.895,15.4,0.505,14.7301,15.7401,False
cell_20_05,12,era5_precipitation_total,3,13.5164,1.6184,21.9398,1.5225,0.8571,20.2267,19.3696,0.0958,38.8351,False
cell_20_05,12,era5_wind_speed_mean,3,2.2587,2.3227,0.2933,0.192,2.1307,2.4187,0.288,1.9387,2.5147,False
cell_20_06,1,ndvi_mean,3,0.2097,0.2348,0.05,0.0075,0.1935,0.2385,0.045,0.1522,0.2423,False
cell_20_06,1,ndbi_mean,3,-0.0498,-0.08,0.1005,0.0518,-0.1059,-0.0088,0.097,-0.1318,0.0623,False
cell_20_06,1,ndwi_mean,3,-0.2133,-0.2037,0.0664,0.0516,-0.2438,-0.1779,0.0659,-0.2839,-0.1521,False
cell_20_06,1,viirs_avg_rad_mean,3,8.9168,8.3286,1.725,0.7658,7.9457,9.5937,1.6481,7.5628,10.8589,False
