cell_id,month,optical_evidence_count,optical_features_available,optical_support_ratio,viirs_anomalous,viirs_available,activity_evidence_count,activity_features_available,activity_evidence_score,weather_context_count,weather_features_available,weather_context_ratio,activity_candidate,dominant_activity_feature,dominant_activity_direction,max_activity_deviation,s2_valid_pixel_fraction,viirs_cf_cvg_mean
cell_17_12,2026-02,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,10.0331,1.0,14.0
cell_17_13,2026-02,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndbi_mean,positive,96.6067,1.0,14.0
cell_17_14,2026-02,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndvi_mean,positive,20.5933,1.0,14.0
cell_17_15,2026-02,3,3,1.0,False,True,3,4,0.75,1,3,0.3333,True,ndwi_mean,negative,217.7288,1.0,14.0
cell_17_16,2026-02,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,negative,10.0802,1.0,14.0
cell_17_17,2026-02,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,79.5692,1.0,14.0
cell_17_18,2026-02,3,3,1.0,True,True,4,4,1.0,1,3,0.3333,True,viirs_avg_rad_mean,positive,28.761,1.0,14.0
cell_17_19,2026-02,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,viirs_avg_rad_mean,positive,35.2058,1.0,14.0
cell_18_00,2026-02,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,ndbi_mean,positive,9.7754,1.0,13.0
cell_18_01,2026-02,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,viirs_avg_rad_mean,positive,6.4234,1.0,13.0
cell_18_02,2026-02,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndbi_mean,positive,7.3652,1.0,13.55
cell_18_03,2026-02,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,negative,124.1275,1.0,14.0
cell_18_04,2026-02,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndvi_mean,positive,2.6849,1.0,14.0
cell_18_05,2026-02,3,3,1.0,True,True,4,4,1.0,1,3,0.3333,True,ndvi_mean,positive,26.349,1.0,14.0
cell_18_06,2026-02,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,3.2519,1.0,13.24
cell_18_07,2026-02,3,3,1.0,True,True,4,4,1.0,1,3,0.3333,True,ndvi_mean,negative,13.2975,1.0,13.0
cell_18_08,2026-02,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,3.0483,1.0,13.0
cell_18_09,2026-02,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,6.0159,1.0,13.91
cell_18_10,2026-02,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,ndbi_mean,positive,118.2959,1.0,14.0
cell_18_11,2026-02,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,positive,6.2908,1.0,14.0
cell_18_12,2026-02,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,viirs_avg_rad_mean,positive,3.8836,1.0,14.0
cell_18_13,2026-02,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndbi_mean,positive,18.2189,1.0,14.0
cell_18_14,2026-02,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndvi_mean,negative,6.3342,1.0,14.0
cell_18_15,2026-02,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,negative,13.3377,1.0,14.0
cell_18_16,2026-02,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,positive,24.0914,1.0,14.0
cell_18_17,2026-02,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,6.4591,1.0,14.0
cell_18_18,2026-02,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,14.8883,1.0,14.0
cell_18_19,2026-02,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,positive,24.9756,1.0,14.0
cell_19_00,2026-02,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,ndbi_mean,positive,35.0202,1.0,13.0
cell_19_01,2026-02,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,17.916,1.0,13.0
cell_19_02,2026-02,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,negative,0.7249,1.0,13.53
cell_19_03,2026-02,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,negative,257.5699,1.0,14.0
cell_19_04,2026-02,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndvi_mean,positive,2.6977,1.0,13.92
cell_19_05,2026-02,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,positive,2.3363,1.0,13.82
cell_19_06,2026-02,3,3,1.0,False,True,3,4,0.75,1,3,0.3333,True,ndbi_mean,positive,6.6997,1.0,13.2
cell_19_07,2026-02,3,3,1.0,False,True,3,4,0.75,1,3,0.3333,True,ndwi_mean,positive,16.5727,1.0,13.0
cell_19_08,2026-02,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndbi_mean,negative,6.273,1.0,13.0
cell_19_09,2026-02,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndvi_mean,negative,1.0305,1.0,13.9
cell_19_10,2026-02,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,14.3269,1.0,14.0
cell_19_11,2026-02,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,negative,3.3427,1.0,14.0
cell_19_12,2026-02,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,positive,15.7347,1.0,14.0
cell_19_13,2026-02,2,3,0.6667,True,True,3,4,0.75,1,3,0.3333,True,viirs_avg_rad_mean,positive,7.2621,1.0,14.0
cell_19_14,2026-02,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,negative,3.328,1.0,14.0
cell_19_15,2026-02,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,viirs_avg_rad_mean,positive,124.1955,1.0,14.0
cell_19_16,2026-02,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,4.1043,1.0,14.0
cell_19_17,2026-02,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,viirs_avg_rad_mean,negative,8.944,1.0,14.0
cell_19_18,2026-02,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,negative,28.869,1.0,14.0
cell_19_19,2026-02,3,3,1.0,True,True,4,4,1.0,1,3,0.3333,True,ndbi_mean,negative,27.9339,1.0,14.0
cell_20_00,2026-02,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndbi_mean,positive,4.8473,1.0,13.05
cell_20_01,2026-02,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndvi_mean,positive,3.102,1.0,13.12
cell_20_02,2026-02,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,5.6184,1.0,13.57
cell_20_03,2026-02,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,negative,7.9183,1.0,14.0
cell_20_04,2026-02,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,positive,11.6441,1.0,13.38
cell_20_05,2026-02,3,3,1.0,False,True,3,4,0.75,1,3,0.3333,True,ndwi_mean,positive,8.2202,1.0,13.0
cell_20_06,2026-02,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,20.7107,1.0,13.0
cell_20_07,2026-02,3,3,1.0,False,True,3,4,0.75,1,3,0.3333,True,ndbi_mean,positive,177.1159,0.9984,13.0
cell_20_08,2026-02,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,negative,3.8648,1.0,13.0
cell_20_09,2026-02,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,ndbi_mean,positive,15.5489,1.0,13.88
cell_20_10,2026-02,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,negative,7.1838,1.0,14.0
cell_20_11,2026-02,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,positive,1.7811,1.0,14.0
cell_20_12,2026-02,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,6.036,1.0,14.0
cell_20_13,2026-02,3,3,1.0,False,True,3,4,0.75,1,3,0.3333,True,ndwi_mean,negative,17.7636,1.0,14.0
cell_20_14,2026-02,3,3,1.0,False,True,3,4,0.75,1,3,0.3333,True,ndwi_mean,negative,19.9444,1.0,14.0
cell_20_15,2026-02,2,3,0.6667,True,True,3,4,0.75,1,3,0.3333,True,viirs_avg_rad_mean,positive,12.5452,1.0,14.0
cell_20_16,2026-02,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,8.0656,1.0,14.0
cell_20_17,2026-02,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,positive,1.4378,1.0,14.0
cell_20_18,2026-02,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,positive,27.4664,1.0,14.0
cell_20_19,2026-02,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,negative,5.2708,1.0,14.0
cell_21_00,2026-02,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,negative,18.7805,1.0,13.4
cell_21_01,2026-02,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,ndbi_mean,positive,13.8333,1.0,14.0
cell_21_02,2026-02,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,negative,3.7243,1.0,13.89
cell_21_03,2026-02,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,ndbi_mean,positive,8.4493,1.0,13.76
cell_21_04,2026-02,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndbi_mean,positive,33.193,1.0,13.3
cell_21_05,2026-02,2,3,0.6667,True,True,3,4,0.75,1,3,0.3333,True,ndvi_mean,positive,116.696,1.0,13.0
cell_21_06,2026-02,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,positive,0.762,1.0,13.0
cell_21_07,2026-02,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,3.2774,1.0,13.0
cell_21_08,2026-02,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,15.0117,1.0,13.0
cell_21_09,2026-02,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,viirs_avg_rad_mean,positive,23.6582,1.0,13.85
cell_21_10,2026-02,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,viirs_avg_rad_mean,positive,14.8484,1.0,14.0
cell_21_11,2026-02,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndvi_mean,negative,3.6027,1.0,14.0
cell_21_12,2026-02,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,5.2377,1.0,14.0
cell_21_13,2026-02,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,viirs_avg_rad_mean,positive,8.3575,1.0,14.0
cell_21_14,2026-02,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,11.1342,1.0,14.0
cell_21_15,2026-02,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,4.9341,1.0,14.0
cell_21_16,2026-02,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,3.3838,1.0,14.0
cell_21_17,2026-02,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndbi_mean,positive,3.3574,1.0,14.0
cell_21_18,2026-02,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,negative,21.6951,1.0,14.0
cell_21_19,2026-02,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndbi_mean,positive,4.4434,1.0,14.0
cell_22_00,2026-02,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,negative,8.6414,1.0,13.37
cell_22_01,2026-02,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,negative,5.7132,1.0,14.0
cell_22_02,2026-02,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,10.2293,1.0,13.52
cell_22_03,2026-02,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,ndbi_mean,positive,28.3241,1.0,13.0
cell_22_04,2026-02,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,positive,21.8553,1.0,13.0
cell_22_05,2026-02,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,negative,21.7003,1.0,13.0
cell_22_06,2026-02,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,25.421,1.0,13.0
cell_22_07,2026-02,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,negative,12.2792,1.0,13.0
cell_22_08,2026-02,2,3,0.6667,True,True,3,4,0.75,1,3,0.3333,True,ndvi_mean,positive,15.0783,1.0,13.0
cell_22_09,2026-02,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,negative,4.7928,1.0,13.84
cell_22_10,2026-02,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,ndbi_mean,positive,20.6794,1.0,14.0
cell_22_11,2026-02,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,ndbi_mean,positive,34.2117,1.0,14.0
cell_22_12,2026-02,3,3,1.0,True,True,4,4,1.0,1,3,0.3333,True,ndbi_mean,positive,14.1076,1.0,14.0
cell_22_13,2026-02,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,7.4051,1.0,14.0
cell_22_14,2026-02,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,10.7026,1.0,14.0
cell_22_15,2026-02,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,3.2464,1.0,14.0
cell_22_16,2026-02,3,3,1.0,True,True,4,4,1.0,1,3,0.3333,True,ndvi_mean,negative,37.6629,1.0,14.0
cell_22_17,2026-02,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndbi_mean,positive,81.0593,1.0,14.0
cell_22_18,2026-02,3,3,1.0,True,True,4,4,1.0,1,3,0.3333,True,ndbi_mean,positive,13.0828,1.0,14.0
cell_22_19,2026-02,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndbi_mean,positive,10.9268,1.0,14.0
cell_00_00,2026-03,1,3,0.3333,True,True,2,4,0.5,0,3,0.0,True,viirs_avg_rad_mean,positive,23.9645,1.0,7.0
cell_00_01,2026-03,0,3,0.0,False,True,0,4,0.0,0,3,0.0,False,viirs_avg_rad_mean,positive,1.6519,1.0,7.0
cell_00_02,2026-03,2,3,0.6667,False,True,2,4,0.5,0,3,0.0,True,ndvi_mean,positive,44.9067,1.0,6.67
cell_00_03,2026-03,2,3,0.6667,False,True,2,4,0.5,0,3,0.0,True,ndbi_mean,negative,8.2769,1.0,6.98
cell_00_04,2026-03,1,3,0.3333,False,True,1,4,0.25,0,3,0.0,False,ndbi_mean,negative,4.0347,1.0,6.95
cell_00_05,2026-03,0,3,0.0,False,True,0,4,0.0,0,3,0.0,False,ndbi_mean,negative,1.2122,1.0,6.1
cell_00_06,2026-03,2,3,0.6667,False,True,2,4,0.5,0,3,0.0,True,ndvi_mean,positive,5.7895,1.0,7.0
cell_00_07,2026-03,3,3,1.0,False,True,3,4,0.75,0,3,0.0,True,ndbi_mean,positive,13.6069,1.0,7.0
cell_00_08,2026-03,0,3,0.0,False,True,0,4,0.0,0,3,0.0,False,ndvi_mean,negative,1.6625,1.0,7.0
cell_00_09,2026-03,2,3,0.6667,False,True,2,4,0.5,0,3,0.0,True,ndwi_mean,negative,15.1114,1.0,6.7
cell_00_10,2026-03,1,3,0.3333,False,True,1,4,0.25,0,3,0.0,False,ndvi_mean,positive,10.7457,1.0,6.0
cell_00_11,2026-03,2,3,0.6667,False,True,2,4,0.5,0,3,0.0,True,ndvi_mean,positive,33.7256,1.0,6.0
cell_00_12,2026-03,0,3,0.0,True,True,1,4,0.25,0,3,0.0,False,viirs_avg_rad_mean,positive,75.2688,1.0,6.0
cell_00_13,2026-03,0,3,0.0,False,True,0,4,0.0,0,3,0.0,False,ndbi_mean,positive,2.7231,1.0,6.0
cell_00_14,2026-03,1,3,0.3333,True,True,2,4,0.5,0,3,0.0,True,viirs_avg_rad_mean,positive,5.5537,1.0,6.0
cell_00_15,2026-03,2,3,0.6667,False,True,2,4,0.5,0,3,0.0,True,ndvi_mean,positive,13.7147,1.0,6.0
cell_00_16,2026-03,0,3,0.0,False,True,0,4,0.0,0,3,0.0,False,ndwi_mean,negative,1.3487,1.0,6.0
cell_00_17,2026-03,2,3,0.6667,False,True,2,4,0.5,0,3,0.0,True,ndvi_mean,negative,4.1756,1.0,6.0
cell_00_18,2026-03,0,3,0.0,False,True,0,4,0.0,0,3,0.0,False,ndvi_mean,negative,2.766,1.0,6.0
cell_00_19,2026-03,1,3,0.3333,False,True,1,4,0.25,0,3,0.0,False,ndbi_mean,positive,9.6475,1.0,6.0
cell_01_00,2026-03,1,3,0.3333,False,True,1,4,0.25,0,3,0.0,False,ndvi_mean,negative,7.0524,1.0,6.63
cell_01_01,2026-03,0,3,0.0,False,True,0,4,0.0,0,3,0.0,False,ndvi_mean,negative,2.4262,1.0,6.63
cell_01_02,2026-03,3,3,1.0,False,True,3,4,0.75,0,3,0.0,True,ndvi_mean,positive,13.7717,1.0,6.08
cell_01_03,2026-03,3,3,1.0,False,True,3,4,0.75,0,3,0.0,True,ndbi_mean,negative,88.2979,1.0,6.92
cell_01_04,2026-03,1,3,0.3333,False,True,1,4,0.25,0,3,0.0,False,ndwi_mean,negative,11.0776,1.0,6.98
cell_01_05,2026-03,3,3,1.0,True,True,4,4,1.0,0,3,0.0,True,ndvi_mean,positive,81.2779,1.0,6.07
cell_01_06,2026-03,2,3,0.6667,False,True,2,4,0.5,0,3,0.0,True,ndwi_mean,negative,6.1698,1.0,7.0
cell_01_07,2026-03,2,3,0.6667,False,True,2,4,0.5,0,3,0.0,True,ndbi_mean,positive,12.9472,1.0,6.91
cell_01_08,2026-03,2,3,0.6667,False,True,2,4,0.5,0,3,0.0,True,ndwi_mean,positive,54.9413,1.0,6.5
cell_01_09,2026-03,2,3,0.6667,False,True,2,4,0.5,0,3,0.0,True,ndbi_mean,positive,6.0553,1.0,6.32
cell_01_10,2026-03,0,3,0.0,True,True,1,4,0.25,0,3,0.0,False,viirs_avg_rad_mean,positive,4.3869,1.0,6.0
cell_01_11,2026-03,2,3,0.6667,False,True,2,4,0.5,0,3,0.0,True,ndvi_mean,positive,6.1725,1.0,6.0
cell_01_12,2026-03,2,3,0.6667,False,True,2,4,0.5,0,3,0.0,True,ndwi_mean,negative,13.7674,1.0,6.0
cell_01_13,2026-03,2,3,0.6667,False,True,2,4,0.5,0,3,0.0,True,ndvi_mean,negative,5.4666,1.0,6.0
cell_01_14,2026-03,0,3,0.0,True,True,1,4,0.25,0,3,0.0,False,viirs_avg_rad_mean,positive,5.1585,1.0,6.0
cell_01_15,2026-03,0,3,0.0,True,True,1,4,0.25,0,3,0.0,False,viirs_avg_rad_mean,positive,4.548,1.0,6.0
cell_01_16,2026-03,0,3,0.0,True,True,1,4,0.25,0,3,0.0,False,viirs_avg_rad_mean,positive,3.6241,1.0,6.0
cell_01_17,2026-03,0,3,0.0,False,True,0,4,0.0,0,3,0.0,False,viirs_avg_rad_mean,positive,2.7009,1.0,6.0
cell_01_18,2026-03,0,3,0.0,False,True,0,4,0.0,0,3,0.0,False,ndwi_mean,positive,2.906,1.0,6.0
cell_01_19,2026-03,1,3,0.3333,True,True,2,4,0.5,0,3,0.0,True,ndbi_mean,positive,15.6604,1.0,6.0
cell_02_00,2026-03,0,3,0.0,False,True,0,4,0.0,0,3,0.0,False,ndvi_mean,positive,2.0973,1.0,6.0
cell_02_01,2026-03,3,3,1.0,False,True,3,4,0.75,0,3,0.0,True,ndvi_mean,positive,40.3154,1.0,6.0
cell_02_02,2026-03,0,3,0.0,False,True,0,4,0.0,0,3,0.0,False,ndwi_mean,negative,1.372,1.0,6.0
cell_02_03,2026-03,0,3,0.0,False,True,0,4,0.0,0,3,0.0,False,ndbi_mean,positive,1.9424,1.0,6.45
cell_02_04,2026-03,1,3,0.3333,True,True,2,4,0.5,0,3,0.0,True,viirs_avg_rad_mean,positive,6.4642,1.0,6.97
cell_02_05,2026-03,0,3,0.0,True,True,1,4,0.25,0,3,0.0,False,viirs_avg_rad_mean,positive,3.8741,1.0,6.03
cell_02_06,2026-03,0,3,0.0,True,True,1,4,0.25,0,3,0.0,False,viirs_avg_rad_mean,positive,5.2792,1.0,6.5
cell_02_07,2026-03,1,3,0.3333,False,True,1,4,0.25,0,3,0.0,False,ndbi_mean,positive,3.7832,1.0,6.38
cell_02_08,2026-03,0,3,0.0,False,True,0,4,0.0,0,3,0.0,False,viirs_avg_rad_mean,positive,2.2445,1.0,6.0
cell_02_09,2026-03,1,3,0.3333,False,True,1,4,0.25,0,3,0.0,False,ndwi_mean,negative,28.6354,1.0,6.0
cell_02_10,2026-03,2,3,0.6667,True,True,3,4,0.75,0,3,0.0,True,viirs_avg_rad_mean,positive,55.2765,1.0,6.0
cell_02_11,2026-03,2,3,0.6667,False,True,2,4,0.5,0,3,0.0,True,ndwi_mean,negative,173.9293,1.0,6.0
cell_02_12,2026-03,3,3,1.0,False,True,3,4,0.75,0,3,0.0,True,ndwi_mean,negative,11.0753,1.0,6.0
cell_02_13,2026-03,2,3,0.6667,False,True,2,4,0.5,0,3,0.0,True,ndwi_mean,negative,12.8963,1.0,6.0
cell_02_14,2026-03,1,3,0.3333,False,True,1,4,0.25,0,3,0.0,False,ndwi_mean,negative,35.1716,1.0,6.0
cell_02_15,2026-03,2,3,0.6667,False,True,2,4,0.5,0,3,0.0,True,ndbi_mean,negative,6.0717,1.0,6.0
cell_02_16,2026-03,3,3,1.0,False,True,3,4,0.75,0,3,0.0,True,ndbi_mean,negative,137.7238,1.0,6.0
cell_02_17,2026-03,0,3,0.0,False,True,0,4,0.0,0,3,0.0,False,viirs_avg_rad_mean,positive,1.6369,1.0,6.0
cell_02_18,2026-03,1,3,0.3333,True,True,2,4,0.5,0,3,0.0,True,ndvi_mean,positive,90.7084,1.0,6.0
cell_02_19,2026-03,2,3,0.6667,True,True,3,4,0.75,0,3,0.0,True,ndwi_mean,positive,7.2687,0.9984,6.0
cell_03_00,2026-03,2,3,0.6667,False,True,2,4,0.5,0,3,0.0,True,ndbi_mean,negative,7.6116,1.0,6.0
cell_03_01,2026-03,3,3,1.0,False,True,3,4,0.75,0,3,0.0,True,ndvi_mean,positive,33.9782,0.9984,6.0
cell_03_02,2026-03,3,3,1.0,False,True,3,4,0.75,0,3,0.0,True,ndbi_mean,negative,7.6477,1.0,6.0
cell_03_03,2026-03,2,3,0.6667,False,True,2,4,0.5,0,3,0.0,True,ndvi_mean,negative,7.0299,1.0,6.0
cell_03_04,2026-03,2,3,0.6667,False,True,2,4,0.5,0,3,0.0,True,ndwi_mean,negative,18.0243,1.0,6.47
cell_03_05,2026-03,1,3,0.3333,True,True,2,4,0.5,0,3,0.0,True,viirs_avg_rad_mean,positive,4.896,1.0,6.0
cell_03_06,2026-03,2,3,0.6667,False,True,2,4,0.5,0,3,0.0,True,ndwi_mean,negative,21.5833,1.0,6.0
cell_03_07,2026-03,1,3,0.3333,True,True,2,4,0.5,0,3,0.0,True,viirs_avg_rad_mean,positive,4.3994,1.0,6.0
cell_03_08,2026-03,1,3,0.3333,False,True,1,4,0.25,0,3,0.0,False,ndvi_mean,positive,6.13,1.0,6.0
cell_03_09,2026-03,0,3,0.0,False,True,0,4,0.0,0,3,0.0,False,viirs_avg_rad_mean,positive,2.6927,1.0,6.0
cell_03_10,2026-03,1,3,0.3333,True,True,2,4,0.5,0,3,0.0,True,viirs_avg_rad_mean,negative,3.876,1.0,6.0
cell_03_11,2026-03,2,3,0.6667,False,True,2,4,0.5,0,3,0.0,True,ndwi_mean,negative,9.0892,1.0,6.0
cell_03_12,2026-03,0,3,0.0,False,True,0,4,0.0,0,3,0.0,False,ndwi_mean,negative,1.7493,1.0,6.0
cell_03_13,2026-03,1,3,0.3333,False,True,1,4,0.25,0,3,0.0,False,ndvi_mean,positive,4.4043,1.0,6.0
cell_03_14,2026-03,1,3,0.3333,False,True,1,4,0.25,0,3,0.0,False,ndwi_mean,negative,3.472,1.0,6.0
cell_03_15,2026-03,3,3,1.0,False,True,3,4,0.75,0,3,0.0,True,ndwi_mean,negative,60.0689,1.0,6.0
cell_03_16,2026-03,1,3,0.3333,False,True,1,4,0.25,0,3,0.0,False,ndvi_mean,positive,3.013,1.0,6.0
cell_03_17,2026-03,0,3,0.0,False,True,0,4,0.0,0,3,0.0,False,viirs_avg_rad_mean,positive,1.5332,1.0,6.0
cell_03_18,2026-03,0,3,0.0,True,True,1,4,0.25,0,3,0.0,False,viirs_avg_rad_mean,positive,5.9988,1.0,6.0
cell_03_19,2026-03,0,3,0.0,True,True,1,4,0.25,0,3,0.0,False,viirs_avg_rad_mean,positive,6.2684,1.0,6.0
cell_04_00,2026-03,3,3,1.0,False,True,3,4,0.75,0,3,0.0,True,ndvi_mean,positive,13.9937,1.0,6.0
cell_04_01,2026-03,2,3,0.6667,False,True,2,4,0.5,0,3,0.0,True,ndvi_mean,positive,10.0179,1.0,6.0
cell_04_02,2026-03,3,3,1.0,False,True,3,4,0.75,0,3,0.0,True,ndwi_mean,negative,44.8619,1.0,6.0
cell_04_03,2026-03,1,3,0.3333,False,True,1,4,0.25,0,3,0.0,False,ndvi_mean,positive,38.2863,1.0,6.0
cell_04_04,2026-03,2,3,0.6667,False,True,2,4,0.5,0,3,0.0,True,ndvi_mean,positive,7.0201,1.0,6.0
cell_04_05,2026-03,2,3,0.6667,False,True,2,4,0.5,0,3,0.0,True,ndwi_mean,negative,9.3434,1.0,6.0
cell_04_06,2026-03,2,3,0.6667,True,True,3,4,0.75,0,3,0.0,True,viirs_avg_rad_mean,positive,124.8703,1.0,6.0
cell_04_07,2026-03,0,3,0.0,True,True,1,4,0.25,0,3,0.0,False,viirs_avg_rad_mean,positive,3.8427,1.0,6.0
cell_04_08,2026-03,2,3,0.6667,True,True,3,4,0.75,0,3,0.0,True,ndvi_mean,positive,5.2434,1.0,6.0
cell_04_09,2026-03,1,3,0.3333,False,True,1,4,0.25,0,3,0.0,False,ndbi_mean,positive,5.2834,1.0,6.0
cell_04_10,2026-03,0,3,0.0,False,True,0,4,0.0,0,3,0.0,False,viirs_avg_rad_mean,negative,1.7405,1.0,6.0
cell_04_11,2026-03,2,3,0.6667,False,True,2,4,0.5,0,3,0.0,True,ndwi_mean,negative,8.952,1.0,6.0
cell_04_12,2026-03,1,3,0.3333,True,True,2,4,0.5,0,3,0.0,True,viirs_avg_rad_mean,positive,26.5916,1.0,6.0
cell_04_13,2026-03,1,3,0.3333,False,True,1,4,0.25,0,3,0.0,False,ndbi_mean,positive,7.6025,1.0,6.0
